true ; 2 ; 17 ; 3151600.0
true ; 1 ; 16 ; 1145800.0
true ; 1 ; 16 ; 956400.0
true ; 2 ; 22 ; 876700.0
true ; 2 ; 21 ; 645300.0
true ; 2 ; 22 ; 687100.0
true ; 2 ; 22 ; 462200.0
true ; 1 ; 16 ; 387600.0
true ; 2 ; 13 ; 409900.0
true ; 1 ; 16 ; 645500.0
true ; 1 ; 16 ; 680000.0
true ; 2 ; 22 ; 752500.0
true ; 2 ; 22 ; 542000.0
true ; 2 ; 13 ; 371500.0
true ; 2 ; 17 ; 427000.0
true ; 2 ; 22 ; 525000.0
true ; 2 ; 21 ; 421500.0
true ; 2 ; 17 ; 395900.0
true ; 2 ; 22 ; 538100.0
true ; 1 ; 16 ; 361200.0
true ; 2 ; 13 ; 349000.0
true ; 2 ; 22 ; 451200.0
true ; 2 ; 17 ; 393600.0
true ; 2 ; 13 ; 351000.0
true ; 2 ; 22 ; 439900.0
true ; 2 ; 22 ; 504400.0
true ; 2 ; 17 ; 480100.0
true ; 1 ; 16 ; 489900.0
true ; 2 ; 21 ; 713400.0
true ; 2 ; 22 ; 652900.0
true ; 1 ; 16 ; 448700.0
true ; 2 ; 13 ; 455500.0
true ; 2 ; 13 ; 346200.0
true ; 2 ; 13 ; 5278700.0
true ; 2 ; 17 ; 404100.0
true ; 2 ; 17 ; 444500.0
true ; 1 ; 16 ; 352600.0
true ; 2 ; 21 ; 474600.0
true ; 2 ; 22 ; 487800.0
true ; 1 ; 16 ; 406500.0
true ; 1 ; 16 ; 410200.0
true ; 1 ; 16 ; 411000.0
true ; 2 ; 22 ; 556800.0
true ; 2 ; 17 ; 398000.0
true ; 2 ; 22 ; 555800.0
true ; 2 ; 22 ; 494300.0
true ; 2 ; 22 ; 525400.0
true ; 2 ; 22 ; 468200.0
true ; 1 ; 16 ; 432700.0
true ; 2 ; 21 ; 439100.0
true ; 2 ; 17 ; 401000.0
true ; 2 ; 22 ; 511800.0
