true ; 1 ; 30 ; 5353400.0
true ; 2 ; 31 ; 1264800.0
true ; 2 ; 26 ; 1168100.0
true ; 1 ; 31 ; 1071400.0
true ; 2 ; 28 ; 2096600.0
true ; 2 ; 31 ; 1102500.0
true ; 2 ; 17 ; 629000.0
true ; 1 ; 30 ; 973100.0
true ; 2 ; 26 ; 1189600.0
true ; 1 ; 31 ; 1084000.0
true ; 1 ; 30 ; 1078400.0
true ; 1 ; 30 ; 981300.0
true ; 1 ; 31 ; 1053700.0
true ; 2 ; 17 ; 627000.0
true ; 2 ; 17 ; 625400.0
true ; 1 ; 31 ; 1063300.0
true ; 2 ; 31 ; 1164700.0
true ; 2 ; 26 ; 1194300.0
true ; 2 ; 31 ; 1096400.0
true ; 1 ; 31 ; 1104400.0
true ; 2 ; 31 ; 1098500.0
true ; 1 ; 31 ; 1055500.0
true ; 2 ; 17 ; 628600.0
true ; 2 ; 26 ; 1229600.0
true ; 2 ; 28 ; 1137900.0
true ; 1 ; 30 ; 986100.0
true ; 1 ; 30 ; 987100.0
true ; 2 ; 28 ; 1143300.0
true ; 2 ; 26 ; 1231300.0
true ; 2 ; 26 ; 1181900.0
true ; 1 ; 31 ; 1096900.0
true ; 1 ; 31 ; 1059500.0
true ; 2 ; 17 ; 622300.0
true ; 1 ; 30 ; 978800.0
true ; 2 ; 31 ; 1154400.0
true ; 2 ; 28 ; 1292400.0
true ; 2 ; 17 ; 621500.0
true ; 1 ; 31 ; 1079700.0
true ; 1 ; 30 ; 976100.0
true ; 2 ; 26 ; 1188100.0
true ; 2 ; 26 ; 1180800.0
true ; 1 ; 31 ; 1058200.0
true ; 1 ; 31 ; 1066700.0
true ; 2 ; 31 ; 1126600.0
true ; 1 ; 31 ; 1915700.0
true ; 2 ; 17 ; 621300.0
true ; 2 ; 28 ; 1122600.0
true ; 2 ; 17 ; 649100.0
true ; 2 ; 31 ; 1095900.0
true ; 2 ; 28 ; 1122500.0
true ; 2 ; 26 ; 1173400.0
true ; 2 ; 26 ; 1232000.0
true ; 2 ; 31 ; 1146500.0
true ; 1 ; 31 ; 1061700.0
true ; 2 ; 28 ; 1139700.0
true ; 2 ; 31 ; 1101200.0
true ; 2 ; 17 ; 620500.0
true ; 2 ; 26 ; 1275400.0
true ; 2 ; 17 ; 621100.0
true ; 2 ; 17 ; 624600.0
true ; 2 ; 28 ; 1164200.0
true ; 1 ; 30 ; 1856800.0
true ; 2 ; 26 ; 1059800.0
true ; 2 ; 31 ; 1132200.0
true ; 1 ; 31 ; 1067200.0
true ; 2 ; 28 ; 1127500.0
