true ; 2 ; 26 ; 2768500.0
true ; 2 ; 26 ; 798900.0
true ; 2 ; 17 ; 411300.0
true ; 2 ; 31 ; 814200.0
true ; 2 ; 17 ; 441100.0
true ; 2 ; 28 ; 765400.0
true ; 2 ; 26 ; 753800.0
true ; 2 ; 17 ; 385000.0
true ; 2 ; 28 ; 700000.0
true ; 2 ; 31 ; 735200.0
true ; 2 ; 31 ; 740300.0
true ; 1 ; 31 ; 646700.0
true ; 2 ; 26 ; 721900.0
true ; 2 ; 17 ; 386600.0
true ; 1 ; 31 ; 642000.0
true ; 2 ; 26 ; 707700.0
true ; 1 ; 31 ; 669400.0
true ; 2 ; 17 ; 380100.0
true ; 2 ; 31 ; 728500.0
true ; 2 ; 28 ; 686200.0
true ; 1 ; 30 ; 648700.0
true ; 1 ; 31 ; 635400.0
true ; 1 ; 31 ; 630500.0
true ; 1 ; 31 ; 632100.0
true ; 1 ; 30 ; 652100.0
true ; 2 ; 26 ; 715200.0
true ; 2 ; 31 ; 737300.0
true ; 2 ; 28 ; 754900.0
true ; 1 ; 31 ; 626000.0
true ; 1 ; 31 ; 624900.0
true ; 2 ; 26 ; 858100.0
true ; 2 ; 28 ; 1567000.0
true ; 2 ; 28 ; 708800.0
true ; 2 ; 26 ; 720000.0
true ; 2 ; 17 ; 385400.0
true ; 2 ; 26 ; 715900.0
true ; 2 ; 31 ; 758800.0
true ; 2 ; 31 ; 736000.0
true ; 1 ; 31 ; 692100.0
true ; 2 ; 31 ; 746700.0
true ; 2 ; 28 ; 694200.0
true ; 2 ; 28 ; 1454800.0
true ; 2 ; 31 ; 728200.0
true ; 2 ; 31 ; 734900.0
true ; 1 ; 30 ; 649900.0
true ; 2 ; 28 ; 679600.0
true ; 2 ; 31 ; 739200.0
true ; 2 ; 17 ; 386500.0
true ; 2 ; 17 ; 394300.0
true ; 2 ; 17 ; 419800.0
true ; 2 ; 31 ; 738300.0
true ; 1 ; 31 ; 623400.0
true ; 1 ; 30 ; 1413800.0
true ; 2 ; 17 ; 402300.0
true ; 1 ; 31 ; 633800.0
true ; 1 ; 30 ; 645100.0
true ; 2 ; 17 ; 385400.0
true ; 2 ; 28 ; 721900.0
true ; 2 ; 17 ; 381100.0
true ; 1 ; 31 ; 614500.0
true ; 2 ; 28 ; 727100.0
true ; 2 ; 28 ; 716700.0
true ; 2 ; 26 ; 725600.0
true ; 2 ; 26 ; 1478200.0
true ; 2 ; 31 ; 713200.0
true ; 2 ; 31 ; 731200.0
true ; 1 ; 30 ; 640400.0
true ; 1 ; 31 ; 637900.0
true ; 1 ; 30 ; 663600.0
true ; 2 ; 28 ; 633900.0
true ; 2 ; 17 ; 389600.0
true ; 1 ; 31 ; 675800.0
true ; 1 ; 31 ; 653200.0
true ; 2 ; 26 ; 733400.0
true ; 2 ; 28 ; 742100.0
true ; 1 ; 30 ; 646600.0
true ; 2 ; 26 ; 734600.0
true ; 1 ; 30 ; 674600.0
true ; 2 ; 31 ; 737800.0
true ; 2 ; 31 ; 673700.0
true ; 1 ; 30 ; 644300.0
true ; 2 ; 17 ; 385600.0
true ; 2 ; 28 ; 724500.0
true ; 2 ; 31 ; 767500.0
true ; 2 ; 26 ; 717300.0
true ; 2 ; 26 ; 703400.0
true ; 2 ; 26 ; 721500.0
true ; 2 ; 17 ; 392100.0
true ; 2 ; 28 ; 716800.0
true ; 2 ; 31 ; 731300.0
true ; 1 ; 31 ; 628500.0
true ; 2 ; 31 ; 717400.0
true ; 2 ; 26 ; 871800.0
true ; 1 ; 31 ; 658700.0
true ; 1 ; 31 ; 1312900.0
true ; 2 ; 17 ; 381800.0
true ; 2 ; 28 ; 700000.0
true ; 2 ; 28 ; 684700.0
true ; 2 ; 17 ; 381800.0
true ; 2 ; 26 ; 737800.0
true ; 1 ; 30 ; 676400.0
true ; 1 ; 31 ; 646500.0
true ; 2 ; 28 ; 706500.0
true ; 2 ; 31 ; 787900.0
true ; 1 ; 31 ; 670400.0
true ; 2 ; 31 ; 727900.0
true ; 2 ; 17 ; 387300.0
