
true ; 2 ; 17 ; 1.74564E7 ; 18 ; 15 ; 4220800.0 ; 30 ; 17 ; 1.74564E7
true ; 2 ; 21 ; 1244800.0 ; 18 ; 15 ; 1360700.0 ; 30 ; 21 ; 1244800.0
true ; 2 ; 22 ; 1097800.0 ; 22 ; 29 ; 2047600.0 ; 26 ; 22 ; 1097800.0
true ; 2 ; 17 ; 995600.0 ; 18 ; 15 ; 8792600.0 ; 30 ; 17 ; 995600.0
true ; 2 ; 22 ; 535600.0 ; 9 ; 12 ; 473600.0 ; 39 ; 22 ; 535600.0
true ; 2 ; 17 ; 486500.0 ; 18 ; 15 ; 544200.0 ; 30 ; 17 ; 486500.0
true ; 2 ; 17 ; 738500.0 ; 18 ; 15 ; 849800.0 ; 30 ; 17 ; 738500.0
true ; 2 ; 21 ; 708700.0 ; 18 ; 15 ; 672600.0 ; 30 ; 21 ; 708700.0
true ; 2 ; 17 ; 798600.0 ; 18 ; 15 ; 1053400.0 ; 30 ; 17 ; 798600.0
true ; 1 ; 16 ; 669100.0 ; 31 ; 16 ; 669100.0 ; 17 ; 19 ; 524700.0
true ; 2 ; 22 ; 519800.0 ; 9 ; 12 ; 462400.0 ; 39 ; 22 ; 519800.0
true ; 2 ; 22 ; 533800.0 ; 9 ; 12 ; 463100.0 ; 39 ; 22 ; 533800.0
true ; 2 ; 21 ; 505900.0 ; 18 ; 15 ; 421900.0 ; 30 ; 21 ; 505900.0
true ; 1 ; 16 ; 662500.0 ; 31 ; 16 ; 662500.0 ; 17 ; 19 ; 525800.0
true ; 2 ; 22 ; 535900.0 ; 9 ; 12 ; 466500.0 ; 39 ; 22 ; 535900.0
true ; 2 ; 17 ; 619100.0 ; 18 ; 15 ; 552400.0 ; 30 ; 17 ; 619100.0
true ; 2 ; 17 ; 438800.0 ; 18 ; 15 ; 538500.0 ; 30 ; 17 ; 438800.0
true ; 1 ; 16 ; 793400.0 ; 31 ; 16 ; 793400.0 ; 17 ; 19 ; 519500.0
true ; 2 ; 13 ; 346300.0 ; 23 ; 22 ; 868600.0 ; 25 ; 13 ; 346300.0
true ; 2 ; 22 ; 478900.0 ; 9 ; 12 ; 457700.0 ; 39 ; 22 ; 478900.0
true ; 2 ; 21 ; 564600.0 ; 18 ; 15 ; 491900.0 ; 30 ; 21 ; 564600.0
true ; 2 ; 22 ; 722000.0 ; 9 ; 12 ; 774100.0 ; 39 ; 22 ; 722000.0
true ; 2 ; 13 ; 435200.0 ; 23 ; 22 ; 1165000.0 ; 25 ; 13 ; 435200.0
true ; 2 ; 13 ; 381100.0 ; 23 ; 22 ; 945700.0 ; 25 ; 13 ; 381100.0
true ; 2 ; 22 ; 6175600.0 ; 22 ; 29 ; 1327500.0 ; 26 ; 22 ; 6175600.0
true ; 1 ; 16 ; 658400.0 ; 31 ; 16 ; 658400.0 ; 17 ; 19 ; 471300.0
true ; 1 ; 16 ; 742000.0 ; 31 ; 16 ; 742000.0 ; 17 ; 19 ; 486900.0
true ; 2 ; 22 ; 477700.0 ; 9 ; 12 ; 457100.0 ; 39 ; 22 ; 477700.0
true ; 2 ; 22 ; 458300.0 ; 9 ; 12 ; 453800.0 ; 39 ; 22 ; 458300.0
true ; 2 ; 22 ; 509500.0 ; 22 ; 29 ; 823400.0 ; 26 ; 22 ; 509500.0
true ; 2 ; 21 ; 451200.0 ; 18 ; 15 ; 410400.0 ; 30 ; 21 ; 451200.0
true ; 2 ; 17 ; 429200.0 ; 18 ; 15 ; 527000.0 ; 30 ; 17 ; 429200.0
true ; 2 ; 13 ; 350800.0 ; 23 ; 22 ; 883200.0 ; 25 ; 13 ; 350800.0
true ; 1 ; 16 ; 624800.0 ; 31 ; 16 ; 624800.0 ; 17 ; 19 ; 453100.0
true ; 2 ; 13 ; 335700.0 ; 23 ; 22 ; 859200.0 ; 25 ; 13 ; 335700.0
true ; 1 ; 16 ; 659400.0 ; 31 ; 16 ; 659400.0 ; 17 ; 19 ; 476400.0
true ; 2 ; 22 ; 569600.0 ; 9 ; 12 ; 510000.0 ; 39 ; 22 ; 569600.0
true ; 2 ; 21 ; 451200.0 ; 18 ; 15 ; 411400.0 ; 30 ; 21 ; 451200.0
true ; 2 ; 13 ; 347400.0 ; 23 ; 22 ; 864800.0 ; 25 ; 13 ; 347400.0
true ; 2 ; 13 ; 347700.0 ; 23 ; 22 ; 909300.0 ; 25 ; 13 ; 347700.0
