true ; 1 ; 16 ; 1482802.0
true ; 2 ; 22 ; 1248098.0
true ; 2 ; 21 ; 1031798.0
true ; 2 ; 17 ; 707999.0
true ; 2 ; 21 ; 667601.0
true ; 2 ; 21 ; 472098.0
true ; 2 ; 22 ; 503800.0
true ; 2 ; 17 ; 492001.0
true ; 2 ; 17 ; 428599.0
true ; 1 ; 16 ; 625898.0
true ; 2 ; 22 ; 709398.0
true ; 2 ; 13 ; 339798.0
true ; 1 ; 16 ; 401000.0
true ; 1 ; 16 ; 403901.0
true ; 1 ; 16 ; 398502.0
true ; 2 ; 22 ; 490100.0
true ; 2 ; 22 ; 513302.0
true ; 2 ; 13 ; 338001.0
true ; 2 ; 21 ; 438904.0
true ; 2 ; 21 ; 447603.0
true ; 1 ; 16 ; 396800.0
true ; 2 ; 22 ; 489397.0
true ; 1 ; 16 ; 403101.0
true ; 2 ; 13 ; 330204.0
true ; 2 ; 22 ; 502200.0
true ; 2 ; 22 ; 726096.0
true ; 2 ; 22 ; 604997.0
true ; 2 ; 21 ; 444000.0
true ; 2 ; 21 ; 519900.0
true ; 2 ; 13 ; 414699.0
true ; 2 ; 21 ; 598896.0
true ; 2 ; 21 ; 595696.0
true ; 2 ; 17 ; 750503.0
true ; 2 ; 22 ; 587900.0
true ; 2 ; 13 ; 381400.0
true ; 2 ; 13 ; 389198.0
true ; 2 ; 21 ; 531001.0
true ; 2 ; 22 ; 593396.0
true ; 2 ; 22 ; 562201.0
true ; 2 ; 21 ; 509504.0
true ; 2 ; 13 ; 389199.0
true ; 2 ; 22 ; 555398.0
true ; 2 ; 22 ; 558800.0
true ; 2 ; 22 ; 488203.0
true ; 2 ; 22 ; 467600.0
true ; 1 ; 16 ; 397606.0
true ; 2 ; 17 ; 455005.0
true ; 2 ; 22 ; 493199.0
true ; 2 ; 21 ; 440098.0
true ; 2 ; 22 ; 471500.0
true ; 2 ; 21 ; 443293.0
true ; 2 ; 22 ; 486902.0
true ; 2 ; 21 ; 437600.0
true ; 2 ; 17 ; 426703.0
true ; 1 ; 16 ; 393498.0
true ; 2 ; 17 ; 454899.0
true ; 2 ; 17 ; 419000.0
true ; 2 ; 22 ; 477798.0
true ; 2 ; 22 ; 476302.0
true ; 2 ; 13 ; 336302.0
true ; 2 ; 17 ; 434901.0
true ; 2 ; 22 ; 4778298.0
true ; 2 ; 21 ; 494202.0
