true ; 2 ; 17 ; 3545200.0
true ; 2 ; 13 ; 2278300.0
true ; 2 ; 13 ; 1016700.0
true ; 2 ; 22 ; 1412500.0
true ; 2 ; 21 ; 965700.0
true ; 2 ; 22 ; 1823100.0
true ; 2 ; 22 ; 803500.0
true ; 2 ; 21 ; 808800.0
true ; 1 ; 16 ; 679900.0
true ; 1 ; 16 ; 663300.0
true ; 2 ; 22 ; 890400.0
true ; 1 ; 16 ; 629900.0
true ; 2 ; 17 ; 1089300.0
true ; 2 ; 21 ; 700900.0
true ; 2 ; 22 ; 1171100.0
true ; 1 ; 16 ; 1335100.0
true ; 2 ; 21 ; 5757200.0
true ; 2 ; 22 ; 904700.0
true ; 2 ; 21 ; 878400.0
true ; 2 ; 17 ; 934700.0
true ; 2 ; 22 ; 834700.0
true ; 1 ; 16 ; 627400.0
true ; 2 ; 22 ; 821500.0
true ; 2 ; 22 ; 1033800.0
true ; 1 ; 16 ; 665700.0
true ; 2 ; 17 ; 932600.0
true ; 2 ; 22 ; 1269000.0
true ; 2 ; 22 ; 985300.0
true ; 2 ; 22 ; 1980100.0
true ; 2 ; 21 ; 693300.0
true ; 2 ; 17 ; 633800.0
true ; 2 ; 17 ; 473300.0
true ; 1 ; 16 ; 371100.0
true ; 2 ; 17 ; 501300.0
true ; 2 ; 17 ; 396200.0
true ; 2 ; 17 ; 426200.0
true ; 2 ; 22 ; 529500.0
true ; 2 ; 17 ; 493700.0
true ; 1 ; 16 ; 420000.0
true ; 2 ; 21 ; 536800.0
true ; 2 ; 13 ; 364200.0
true ; 2 ; 13 ; 421700.0
true ; 2 ; 21 ; 461800.0
true ; 2 ; 22 ; 460100.0
true ; 2 ; 17 ; 634900.0
true ; 2 ; 21 ; 450200.0
true ; 1 ; 16 ; 438800.0
true ; 2 ; 21 ; 442100.0
true ; 2 ; 17 ; 443400.0
true ; 2 ; 22 ; 515600.0
true ; 1 ; 16 ; 445400.0
true ; 2 ; 17 ; 414400.0
true ; 1 ; 16 ; 393200.0
true ; 2 ; 22 ; 495100.0
true ; 1 ; 16 ; 410400.0
true ; 2 ; 22 ; 566300.0
true ; 2 ; 13 ; 315800.0
true ; 2 ; 22 ; 504700.0
true ; 2 ; 22 ; 490900.0
true ; 2 ; 13 ; 331000.0
