true ; 1 ; 16 ; 782400.0
true ; 1 ; 16 ; 693000.0
true ; 2 ; 22 ; 838200.0
true ; 1 ; 16 ; 421200.0
true ; 1 ; 16 ; 403800.0
true ; 2 ; 17 ; 451800.0
true ; 2 ; 22 ; 560100.0
true ; 2 ; 17 ; 429700.0
true ; 2 ; 22 ; 494700.0
true ; 2 ; 17 ; 421300.0
true ; 2 ; 17 ; 429300.0
true ; 1 ; 16 ; 409500.0
true ; 2 ; 22 ; 479000.0
true ; 2 ; 22 ; 513700.0
true ; 2 ; 17 ; 422300.0
true ; 2 ; 21 ; 441500.0
true ; 2 ; 17 ; 427900.0
true ; 2 ; 21 ; 455400.0
true ; 2 ; 21 ; 441900.0
true ; 2 ; 17 ; 422400.0
true ; 1 ; 16 ; 390600.0
true ; 2 ; 22 ; 504000.0
true ; 2 ; 13 ; 341800.0
true ; 1 ; 16 ; 384000.0
true ; 1 ; 16 ; 409300.0
true ; 2 ; 22 ; 476000.0
true ; 2 ; 22 ; 484500.0
true ; 2 ; 13 ; 342300.0
true ; 2 ; 17 ; 437000.0
true ; 2 ; 22 ; 482100.0
true ; 2 ; 13 ; 332500.0
true ; 2 ; 21 ; 1196900.0
true ; 1 ; 16 ; 399200.0
true ; 2 ; 13 ; 338700.0
true ; 2 ; 21 ; 469500.0
true ; 2 ; 22 ; 534100.0
true ; 2 ; 22 ; 484200.0
true ; 1 ; 16 ; 407400.0
true ; 2 ; 13 ; 332200.0
true ; 2 ; 22 ; 494600.0
true ; 2 ; 13 ; 337400.0
true ; 2 ; 17 ; 431200.0
true ; 2 ; 22 ; 511300.0
true ; 2 ; 13 ; 341400.0
true ; 2 ; 22 ; 1262300.0
true ; 2 ; 21 ; 449400.0
true ; 2 ; 22 ; 519600.0
true ; 2 ; 13 ; 362300.0
true ; 2 ; 13 ; 331700.0
true ; 2 ; 22 ; 478000.0
true ; 2 ; 22 ; 516400.0
true ; 2 ; 22 ; 515000.0
true ; 2 ; 13 ; 333800.0
true ; 2 ; 13 ; 338700.0
true ; 2 ; 13 ; 340400.0
true ; 2 ; 22 ; 512100.0
true ; 2 ; 22 ; 473600.0
true ; 2 ; 17 ; 420800.0
true ; 2 ; 22 ; 501100.0
true ; 1 ; 16 ; 418100.0
true ; 2 ; 21 ; 446200.0
true ; 1 ; 16 ; 399900.0
true ; 2 ; 13 ; 338600.0
true ; 2 ; 21 ; 448200.0
true ; 1 ; 16 ; 399100.0
true ; 2 ; 22 ; 527400.0
true ; 2 ; 17 ; 443900.0
true ; 2 ; 22 ; 498300.0
true ; 2 ; 17 ; 421300.0
true ; 2 ; 22 ; 513900.0
true ; 2 ; 22 ; 509400.0
true ; 2 ; 22 ; 516300.0
true ; 1 ; 16 ; 397700.0
true ; 2 ; 22 ; 485200.0
true ; 2 ; 21 ; 450200.0
true ; 2 ; 22 ; 512700.0
true ; 2 ; 22 ; 481000.0
true ; 2 ; 13 ; 342900.0
true ; 2 ; 17 ; 462800.0
true ; 2 ; 22 ; 492100.0
true ; 2 ; 22 ; 491300.0
true ; 2 ; 17 ; 426100.0
true ; 2 ; 17 ; 431600.0
true ; 2 ; 22 ; 486100.0
true ; 2 ; 22 ; 478500.0
true ; 2 ; 17 ; 434500.0
true ; 1 ; 16 ; 410600.0
true ; 2 ; 13 ; 339800.0
true ; 2 ; 22 ; 516300.0
true ; 2 ; 22 ; 494700.0
true ; 2 ; 21 ; 554200.0
true ; 2 ; 13 ; 331000.0
true ; 2 ; 21 ; 462800.0
true ; 1 ; 16 ; 425700.0
true ; 2 ; 21 ; 458900.0
true ; 2 ; 21 ; 470900.0
true ; 2 ; 22 ; 527400.0
true ; 2 ; 21 ; 465600.0
true ; 2 ; 13 ; 352500.0
true ; 2 ; 22 ; 497200.0
true ; 2 ; 22 ; 1480900.0
true ; 2 ; 13 ; 340800.0
true ; 2 ; 22 ; 484100.0
true ; 2 ; 13 ; 326900.0
true ; 1 ; 16 ; 421200.0
true ; 2 ; 17 ; 443800.0
true ; 2 ; 13 ; 332500.0
true ; 2 ; 22 ; 490700.0
true ; 1 ; 16 ; 476900.0
true ; 2 ; 22 ; 509700.0
true ; 2 ; 17 ; 422500.0
true ; 2 ; 21 ; 471100.0
true ; 2 ; 17 ; 437700.0
true ; 2 ; 22 ; 517300.0
true ; 2 ; 13 ; 329300.0
true ; 2 ; 22 ; 491700.0
true ; 2 ; 21 ; 508800.0
true ; 2 ; 21 ; 449300.0
true ; 2 ; 22 ; 485400.0
true ; 2 ; 22 ; 472800.0
true ; 2 ; 22 ; 494100.0
true ; 2 ; 17 ; 425700.0
true ; 1 ; 16 ; 398400.0
true ; 1 ; 16 ; 393000.0
true ; 1 ; 16 ; 473500.0
true ; 2 ; 22 ; 607700.0
true ; 2 ; 17 ; 430700.0
true ; 2 ; 22 ; 486700.0
true ; 2 ; 17 ; 426700.0
true ; 2 ; 13 ; 336400.0
true ; 2 ; 13 ; 332300.0
true ; 2 ; 13 ; 334300.0
true ; 2 ; 21 ; 470000.0
true ; 1 ; 16 ; 423900.0
true ; 1 ; 16 ; 404700.0
true ; 2 ; 13 ; 341700.0
true ; 1 ; 16 ; 398400.0
true ; 2 ; 21 ; 479700.0
true ; 2 ; 22 ; 517000.0
true ; 1 ; 16 ; 403100.0
true ; 2 ; 17 ; 492100.0
true ; 2 ; 22 ; 511100.0
true ; 1 ; 16 ; 398500.0
